Time(ms),Speed(kmh),RPM,LeftSignal,RightSignal,HighBeam,FuelLevel(%),EngineTemp(C),CheckEngine,BrakeWarn,DoorAjar
306600,21.0,1471,0,0,0,99,73,0,1,1
306700,21.3,1478,0,0,0,99,73,0,1,1
306800,21.4,1483,0,0,0,99,73,0,1,1
306900,21.8,1493,0,0,0,99,73,0,1,1
307000,22.0,1498,0,0,0,99,73,0,1,1
307100,22.6,1521,0,0,0,99,73,0,1,1
307200,22.9,1536,0,0,0,99,73,0,1,1
307300,23.5,1551,0,0,0,99,73,0,1,1
307400,23.4,1544,0,0,0,99,73,0,1,1
307500,23.7,1562,0,0,0,99,73,0,1,1
307600,24.1,1572,0,0,0,99,73,0,1,1
307700,24.7,1593,0,0,0,99,73,0,1,1
307800,24.7,1585,0,0,0,99,73,0,1,1
307900,24.8,1596,0,0,0,99,73,0,1,1
308000,25.3,1609,0,0,0,99,73,0,1,1
308100,25.5,1616,0,0,0,99,73,0,1,1
308200,25.9,1633,0,0,0,99,73,0,1,1
308300,26.3,1637,0,0,0,99,73,0,1,1
308400,26.6,1655,0,0,0,99,73,0,1,1
308500,27.4,1672,0,0,0,99,73,0,1,1
308600,27.7,1688,0,0,0,99,73,0,1,1
308700,27.6,1678,0,0,0,99,73,0,1,1
308800,27.7,1684,0,0,0,99,73,0,1,1
308900,28.0,1693,0,0,0,99,73,0,1,1
309000,28.4,1711,0,0,0,99,73,0,1,1
309100,29.3,1732,0,0,0,99,73,0,1,1
309200,29.1,1735,0,0,0,99,73,0,1,1
309300,29.6,1744,0,0,0,99,73,0,1,1
309400,30.1,1759,0,0,0,99,73,0,1,1
309500,30.2,1771,0,0,0,99,73,0,1,1
309600,30.3,1771,0,0,0,99,73,0,1,1
309700,30.4,1770,0,0,0,99,73,0,1,1
309800,31.2,1794,0,0,0,99,73,0,1,1
309900,31.1,1799,0,0,0,99,73,0,1,1
310000,31.4,1801,0,0,0,99,73,0,1,1
310100,32.3,1836,0,0,0,99,73,0,1,1
310200,32.5,1844,0,0,0,99,73,0,1,1
310300,32.7,1847,0,0,0,99,73,0,1,1
310400,32.9,1858,0,0,0,99,73,0,1,1
310500,33.0,1852,0,0,0,99,73,0,1,1
310600,33.2,1862,0,0,0,99,73,0,1,1
310700,33.6,1873,0,0,0,99,73,0,1,1
310800,34.6,1905,0,0,0,99,73,0,1,1
310900,34.4,1896,0,0,0,99,73,0,1,1
311000,35.1,1924,0,0,0,99,73,0,1,1
311100,35.4,1934,0,0,0,99,73,0,1,1
311200,35.7,1941,0,0,0,99,73,0,1,1
311300,36.0,1952,0,0,0,99,73,0,1,1
311400,36.3,1959,0,0,0,99,73,0,1,1
311500,36.5,1965,0,0,0,99,73,0,1,1
311600,37.1,1984,0,0,0,99,73,0,1,1
311700,37.0,1981,0,0,0,99,73,0,1,1
311800,37.3,1989,0,0,0,99,73,0,1,1
311900,38.3,2032,0,0,0,99,73,0,1,1
312000,38.6,2038,0,0,0,99,73,0,1,1
312100,38.4,2030,0,0,0,99,73,0,1,1
312200,38.9,2046,0,0,0,99,73,0,1,1
312300,38.8,2040,0,0,0,99,73,0,1,1
312400,39.3,2055,0,0,0,99,73,0,1,1
312500,40.2,2087,0,0,0,99,73,0,1,1
312600,39.8,2073,0,0,0,99,73,0,1,1
312700,40.2,2086,0,0,0,99,73,0,1,1
312800,40.2,2083,0,0,0,99,73,0,1,1
312900,40.9,2105,0,0,0,99,73,0,1,1
313000,40.8,2110,0,0,0,99,73,0,1,1
313100,42.0,2140,0,0,0,99,73,0,1,1
313200,41.6,2133,0,0,0,99,73,0,1,1
313300,42.1,2144,0,0,0,99,73,0,1,1
313400,42.5,2159,0,0,0,99,73,0,1,1
313500,42.8,2164,0,0,0,99,73,0,1,1
313600,42.8,2168,0,0,0,99,73,0,1,1
313700,44.0,2212,0,0,0,99,73,0,1,1
313800,44.2,2211,0,0,0,99,73,0,1,1
313900,43.8,2196,0,0,0,99,73,0,1,1
314000,44.9,2240,0,0,0,99,73,0,1,1
314100,44.5,2220,0,0,0,99,73,0,1,1
314200,45.7,2256,0,0,0,99,73,0,1,1
314300,45.9,2272,0,0,0,99,73,0,1,1
314400,46.4,2283,0,0,0,99,73,0,1,1
314500,46.0,2268,0,0,0,99,73,0,1,1
314600,46.9,2296,0,0,0,99,73,0,1,1
314700,46.8,2301,0,0,0,99,73,0,1,1
314800,47.7,2324,0,0,0,99,73,0,1,1
314900,47.6,2327,0,0,0,99,73,0,1,1
315000,47.5,2318,0,0,0,99,73,0,1,1
315100,47.5,2317,0,0,0,99,73,0,1,1
315200,48.8,2362,0,0,0,99,73,0,1,1
315300,49.5,2386,0,0,0,99,73,0,1,1
315400,49.1,2366,0,0,0,99,73,0,1,1
315500,49.4,2375,0,0,0,99,73,0,1,1
315600,50.4,2410,0,0,0,99,73,0,1,1
315700,49.7,2392,0,0,0,99,73,0,1,1
315800,49.8,2390,0,0,0,99,73,0,1,1
315900,50.5,2410,0,0,0,99,73,0,1,1
316000,50.7,2419,0,0,0,99,73,0,1,1
316100,51.7,2455,0,0,0,99,73,0,1,1
316200,51.1,2439,0,0,0,99,73,0,1,1
316300,52.3,2469,0,0,0,99,73,0,1,1
316400,52.6,2484,0,0,0,99,73,0,1,1
316500,52.3,2471,0,0,0,99,73,0,1,1
316600,52.6,2486,0,0,0,99,73,0,1,1
316700,52.7,2485,0,0,0,99,73,0,1,1
316800,52.9,2495,0,0,0,99,73,0,1,1
316900,54.2,2530,0,0,0,99,73,0,1,1
317000,55.0,2563,0,0,0,99,73,0,1,1
317100,55.0,2553,0,0,0,99,73,0,1,1
317200,55.0,2563,0,0,0,99,73,0,1,1
317300,55.2,2566,0,0,0,99,73,0,1,1
317400,55.0,2562,0,0,0,99,73,0,1,1
317500,56.0,2588,0,0,0,99,73,0,1,1
317600,55.6,2576,0,0,0,99,73,0,1,1
317700,56.8,2617,0,0,0,99,73,0,1,1
317800,57.4,2633,0,0,0,99,73,0,1,1
317900,56.6,2610,0,0,0,99,73,0,1,1
318000,57.3,2636,0,0,0,99,73,0,1,1
318100,57.8,2644,0,0,0,99,73,0,1,1
318200,58.5,2675,0,0,0,99,73,0,1,1
318300,58.3,2660,0,0,0,99,73,0,1,1
318400,58.4,2663,0,0,0,99,73,0,1,1
318500,59.4,2701,0,0,0,99,73,0,1,1
318600,58.7,2678,0,0,0,99,73,0,1,1
318700,59.2,2696,0,0,0,99,73,0,1,1
318800,59.2,2692,0,0,0,99,73,0,1,1
318900,60.4,2730,0,0,0,99,73,0,1,1
319000,60.5,2734,0,0,0,99,73,0,1,1
319100,60.4,2733,0,0,0,99,73,0,1,1
319200,61.0,2750,0,0,0,99,73,0,1,1
319300,61.8,2777,0,0,0,99,73,0,1,1
319400,62.1,2787,0,0,0,99,73,0,1,1
319500,63.0,2816,0,0,0,99,73,0,1,1
319600,63.2,2823,0,0,0,99,73,0,1,1
319700,63.9,2848,0,0,0,99,73,0,1,1
319800,64.0,2845,0,0,0,99,73,0,1,1
319900,64.2,2853,0,0,0,99,73,0,1,1
320000,63.8,2843,0,0,0,99,73,0,1,1
320100,64.5,2861,0,0,0,99,73,0,1,1
320200,63.8,2842,0,0,0,99,73,0,1,1
320300,65.5,2894,0,0,0,99,73,0,1,1
320400,65.9,2903,0,0,0,99,73,0,1,1
320500,66.2,2916,0,0,0,99,73,0,1,1
320600,66.6,2930,0,0,0,99,73,0,1,1
320700,66.6,2935,0,0,0,99,73,0,1,1
320800,65.9,2907,0,0,0,99,73,0,1,1
320900,66.3,2916,0,0,0,99,73,0,1,1
321000,67.1,2950,0,0,0,99,73,0,1,1
321100,68.3,2989,0,0,0,99,73,0,1,1
321200,67.4,2954,0,0,0,99,73,0,1,1
321300,68.0,2978,0,0,0,99,73,0,1,1
321400,68.2,2985,0,0,0,99,73,0,1,1
321500,69.0,3012,0,0,0,99,73,0,1,1
321600,68.6,2995,0,0,0,99,73,0,1,1
321700,68.4,2988,0,0,0,99,73,0,1,1
321800,69.0,3003,0,0,0,99,73,0,1,1
321900,70.0,3036,0,0,0,99,73,0,1,1
322000,70.4,3052,0,0,0,99,73,0,1,1
322100,69.8,3034,0,0,0,99,73,0,1,1
322200,70.3,3050,0,0,0,99,73,0,1,1
322300,71.3,3085,0,0,0,99,73,0,1,1
322400,72.6,3119,0,0,0,99,73,0,1,1
322500,72.6,3127,0,0,0,99,73,0,1,1
322600,71.8,3101,0,0,0,99,73,0,1,1
322700,71.7,3096,0,0,0,99,73,0,1,1
322800,71.7,3091,0,0,0,99,73,0,1,1
322900,73.1,3135,0,0,0,99,73,0,1,1
323000,72.7,3123,0,0,0,99,73,0,1,1
323100,73.4,3151,0,0,0,99,73,0,1,1
323200,74.6,3183,0,0,0,99,73,0,1,1
323300,74.2,3169,0,0,0,99,73,0,1,1
323400,74.5,3182,0,0,0,99,73,0,1,1
323500,74.5,3186,0,0,0,99,73,0,1,1
323600,74.3,3176,0,0,0,99,73,0,1,1
323700,75.2,3204,0,0,0,99,73,0,1,1
323800,75.0,3201,0,0,0,99,73,0,1,1
323900,75.6,3217,0,0,0,99,73,0,1,1
324000,77.2,3267,0,0,0,99,73,0,1,1
324100,76.5,3247,0,0,0,99,73,0,1,1
324200,77.9,3289,0,0,0,99,73,0,1,1
324300,77.0,3267,0,0,0,99,73,0,1,1
324400,77.5,3284,0,0,0,99,73,0,1,1
324500,79.0,3329,0,0,0,99,73,0,1,1
324600,78.2,3299,0,0,0,99,73,0,1,1
324700,78.4,3312,0,0,0,99,73,0,1,1
324800,80.1,3363,0,0,0,99,73,0,1,1
324900,80.9,3388,0,0,0,99,73,0,1,1
325000,79.6,3343,0,0,0,99,73,0,1,1
325100,80.6,3384,0,0,0,99,73,0,1,1
325200,80.3,3364,0,0,0,99,73,0,1,1
325300,81.4,3408,0,0,0,99,73,0,1,1
325400,81.1,3396,0,0,0,99,73,0,1,1
325500,82.5,3441,0,0,0,99,73,0,1,1
325600,82.1,3428,0,0,0,99,73,0,1,1
325700,83.0,3453,0,0,0,99,73,0,1,1
325800,81.9,3420,0,0,0,99,73,0,1,1
325900,82.8,3453,0,0,0,99,73,0,1,1
326000,83.6,3474,0,0,0,99,73,0,1,1
326100,83.7,3476,0,0,0,99,73,0,1,1
326200,84.4,3497,0,0,0,99,73,0,1,1
326300,85.3,3529,0,0,0,99,73,0,1,1
326400,84.9,3518,0,0,0,99,73,0,1,1
326500,84.5,3508,0,0,0,99,73,0,1,1
326600,84.1,3490,0,0,0,99,73,0,1,1
326700,85.5,3540,0,0,0,99,73,0,1,1
326800,85.0,3523,0,0,0,99,73,0,1,1
326900,85.9,3552,0,0,0,99,73,0,1,1
327000,85.1,3524,0,0,0,99,73,0,1,1
327100,86.0,3550,0,0,0,99,73,0,1,1
327200,85.8,3548,0,0,0,99,73,0,1,1
327300,87.5,3598,0,0,0,99,73,0,1,1
327400,87.3,3597,0,0,0,99,73,0,1,1
327500,88.4,3630,0,0,0,99,73,0,1,1
327600,87.7,3606,0,0,0,99,73,0,1,1
327700,87.8,3607,0,0,0,99,73,0,1,1
327800,89.8,3675,0,0,0,99,73,0,1,1
327900,88.7,3640,0,0,0,99,73,0,1,1
328000,89.2,3651,0,0,0,99,73,0,1,1
328100,90.8,3701,0,0,0,99,73,0,1,1
328200,90.1,3684,0,0,0,99,73,0,1,1
328300,90.6,3703,0,0,0,99,73,0,1,1
328400,90.7,3700,0,0,0,99,73,0,1,1
328500,91.6,3731,0,0,0,99,73,0,1,1
328600,92.1,3745,0,0,0,99,73,0,1,1
328700,91.8,3734,0,0,0,99,73,0,1,1
328800,92.9,3770,0,0,0,99,73,0,1,1
328900,92.9,3774,0,0,0,99,73,0,1,1
329000,93.5,3795,0,0,0,99,73,0,1,1
329100,93.4,3792,0,0,0,99,73,0,1,1
329200,93.4,3788,0,0,0,99,73,0,1,1
329300,94.1,3807,0,0,0,99,73,0,1,1
329400,95.2,3844,0,0,0,99,73,0,1,1
329500,95.9,3869,0,0,0,99,73,0,1,1
329600,95.5,3855,0,0,0,99,73,0,1,1
329700,96.0,3871,0,0,0,99,73,0,1,1
329800,94.7,3829,0,0,0,99,73,0,1,1
329900,96.3,3880,0,0,0,99,73,0,1,1
330000,97.1,3906,0,0,0,99,73,0,1,1
330100,97.4,3910,0,0,0,99,73,0,1,1
330200,97.1,3904,0,0,0,99,73,0,1,1
330300,97.1,3905,0,0,0,99,73,0,1,1
330400,98.4,3950,0,0,0,99,73,0,1,1
330500,97.7,3924,0,0,0,99,73,0,1,1
330600,96.9,3900,0,0,0,99,73,0,1,1
330700,97.3,3911,0,0,0,99,73,0,1,1
330800,98.8,3959,0,0,0,99,73,0,1,1
330900,98.1,3937,0,0,0,99,73,0,1,1
331000,97.6,3919,0,0,0,99,73,0,1,1
331100,97.9,3935,0,0,0,99,73,0,1,1
331200,98.3,3944,0,0,0,99,73,0,1,1
331300,98.7,3959,0,0,0,99,73,0,1,1
331400,99.1,3969,0,0,0,99,73,0,1,1
331500,99.7,3987,0,0,0,99,73,0,1,1
331600,99.7,3994,0,0,0,99,73,0,1,1
331700,100.9,4027,0,0,0,99,73,0,1,1
331800,102.8,4089,0,0,0,99,73,0,1,1
331900,102.6,4086,0,0,0,99,73,0,1,1
332000,102.0,4066,0,0,0,99,73,0,1,1
332100,103.2,4106,0,0,0,99,73,0,1,1
332200,102.7,4087,0,0,0,99,73,0,1,1
332300,104.4,4144,0,0,0,99,73,0,1,1
332400,104.1,4132,0,0,0,99,73,0,1,1
332500,105.1,4168,0,0,0,99,73,0,1,1
332600,105.2,4166,0,0,0,99,73,0,1,1
332700,103.5,4112,0,0,0,99,73,0,1,1
332800,103.2,4099,0,0,0,99,73,0,1,1
332900,105.9,4190,0,0,0,99,73,0,1,1
333000,104.6,4147,0,0,0,99,73,0,1,1
333100,106.0,4188,0,0,0,99,73,0,1,1
333200,107.3,4230,0,0,0,99,73,0,1,1
333300,107.1,4224,0,0,0,99,73,0,1,1
333400,107.8,4245,0,0,0,99,73,0,1,1
333500,106.7,4217,0,0,0,99,73,0,1,1
333600,108.7,4273,0,0,0,99,73,0,1,1
333700,109.6,4305,0,0,0,99,73,0,1,1
333800,108.8,4279,0,0,0,99,73,0,1,1
333900,107.6,4241,0,0,0,99,73,0,1,1
334000,108.5,4267,0,0,0,99,73,0,1,1
334100,109.5,4305,0,0,0,99,73,0,1,1
334200,108.5,4272,0,0,0,99,73,0,1,1
334300,108.3,4266,0,0,0,99,73,0,1,1
334400,109.5,4305,0,0,0,99,73,0,1,1
334500,109.6,4304,0,0,0,99,73,0,1,1
334600,109.5,4306,0,0,0,99,73,0,1,1
334700,109.9,4313,0,0,0,99,73,0,1,1
334800,110.0,4316,0,0,0,99,73,0,1,1
334900,110.7,4345,0,0,0,99,73,0,1,1
335000,110.9,4352,0,0,0,99,73,0,1,1
335100,111.5,4363,0,0,0,99,73,0,1,1
335200,111.7,4370,0,0,0,99,73,0,1,1
335300,113.0,4420,0,0,0,99,73,0,1,1
335400,113.2,4418,0,0,0,99,73,0,1,1
335500,114.1,4449,0,0,0,99,73,0,1,1
335600,113.1,4415,0,0,0,99,73,0,1,1
335700,115.4,4486,0,0,0,99,73,0,1,1
335800,113.9,4441,0,0,0,99,73,0,1,1
335900,115.6,4497,0,0,0,99,73,0,1,1
336000,113.9,4445,0,0,0,99,73,0,1,1
336100,115.0,4479,0,0,0,99,73,0,1,1
336200,114.6,4463,0,0,0,99,73,0,1,1
336300,115.6,4502,0,0,0,99,73,0,1,1
336400,115.9,4504,0,0,0,99,73,0,1,1
336500,116.0,4509,0,0,0,99,73,0,1,1
336600,117.4,4555,0,0,0,99,73,0,1,1
336700,116.7,4531,0,0,0,99,73,0,1,1
336800,116.0,4515,0,0,0,99,73,0,1,1
336900,116.7,4528,0,0,0,99,73,0,1,1
337000,117.4,4557,0,0,0,99,73,0,1,1
337100,119.5,4629,0,0,0,99,73,0,1,1
337200,119.7,4627,0,0,0,99,73,0,1,1
337300,119.9,4632,0,0,0,99,73,0,1,1
337400,118.5,4597,0,0,0,99,73,0,1,1
337500,120.1,4640,0,0,0,99,73,0,1,1
337600,121.0,4676,0,0,0,99,73,0,1,1
337700,120.1,4648,0,0,0,99,73,0,1,1
337800,120.5,4652,0,0,0,99,73,0,1,1
337900,121.5,4691,0,0,0,99,73,0,1,1
338000,122.2,4715,0,0,0,99,73,0,1,1
338100,121.4,4684,0,0,0,99,73,0,1,1
338200,121.1,4671,0,0,0,99,73,0,1,1
338300,121.8,4694,0,0,0,99,73,0,1,1
338400,124.1,4774,0,0,0,99,73,0,1,1
338500,122.3,4714,0,0,0,99,73,0,1,1
338600,122.2,4705,0,0,0,99,73,0,1,1
338700,123.6,4755,0,0,0,99,73,0,1,1
338800,123.9,4768,0,0,0,99,73,0,1,1
338900,125.8,4823,0,0,0,99,73,0,1,1
339000,124.2,4778,0,0,0,99,73,0,1,1
339100,126.5,4846,0,0,0,99,73,0,1,1
339200,125.5,4816,0,0,0,99,73,0,1,1
339300,127.4,4881,0,0,0,99,73,0,1,1
339400,128.2,4903,0,0,0,99,73,0,1,1
339500,125.7,4825,0,0,0,99,73,0,1,1
339600,127.0,4860,0,0,0,99,73,0,1,1
339700,127.7,4885,0,0,0,99,73,0,1,1
339800,127.3,4870,0,0,0,99,73,0,1,1
339900,126.3,4847,0,0,0,99,73,0,1,1
340000,126.2,4841,0,0,0,99,73,0,1,1
340100,129.2,4936,0,0,0,99,73,0,1,1
340200,129.5,4948,0,0,0,99,73,0,1,1
340300,128.2,4901,0,0,0,99,73,0,1,1
340400,129.0,4932,0,0,0,99,73,0,1,1
340500,130.5,4980,0,0,0,99,73,0,1,1
340600,129.6,4953,0,0,0,99,73,0,1,1
340700,128.6,4917,0,0,0,99,73,0,1,1
340800,130.9,4986,0,0,0,99,73,0,1,1
340900,129.5,4944,0,0,0,99,73,0,1,1
341000,129.8,4956,0,0,0,99,73,0,1,1
341100,130.8,4988,0,0,0,99,73,0,1,1
341200,130.1,4962,0,0,0,99,73,0,1,1
341300,132.2,5032,0,0,0,99,73,0,1,1
341400,131.7,5018,0,0,0,99,73,0,1,1
341500,132.6,5037,0,0,0,99,73,0,1,1
341600,133.7,5078,0,0,0,99,73,0,1,1
341700,133.6,5070,0,0,0,99,73,0,1,1
341800,134.4,5104,0,0,0,99,73,0,1,1
341900,135.2,5124,0,0,0,99,73,0,1,1
342000,134.7,5112,0,0,0,99,73,0,1,1
342100,135.8,5147,0,0,0,99,73,0,1,1
342200,135.5,5139,0,0,0,99,73,0,1,1
342300,136.6,5171,0,0,0,99,73,0,1,1
342400,134.4,5098,0,0,0,99,73,0,1,1
342500,136.1,5158,0,0,0,99,73,0,1,1
342600,137.6,5208,0,0,0,99,73,0,1,1
342700,136.6,5173,0,0,0,99,73,0,1,1
342800,137.3,5190,0,0,0,99,73,0,1,1
342900,136.1,5156,0,0,0,99,73,0,1,1
343000,137.8,5208,0,0,0,99,73,0,1,1
343100,139.5,5268,0,0,0,99,73,0,1,1
343200,138.0,5218,0,0,0,99,73,0,1,1
343300,137.9,5216,0,0,0,99,73,0,1,1
343400,140.4,5288,0,0,0,99,73,0,1,1
343500,138.6,5235,0,0,0,99,73,0,1,1
343600,140.0,5281,0,0,0,99,73,0,1,1
343700,141.5,5324,0,0,0,99,73,0,1,1
343800,142.2,5346,0,0,0,99,73,0,1,1
343900,142.6,5366,0,0,0,99,73,0,1,1
344000,140.0,5279,0,0,0,99,73,0,1,1
344100,140.8,5309,0,0,0,99,73,0,1,1
344200,142.0,5348,0,0,0,99,73,0,1,1
344300,142.2,5350,0,0,0,99,73,0,1,1
344400,141.5,5326,0,0,0,99,73,0,1,1
344500,141.0,5313,0,0,0,99,73,0,1,1
344600,141.5,5324,0,0,0,99,73,0,1,1
344700,143.7,5403,0,0,0,99,73,0,1,1
344800,142.4,5359,0,0,0,99,73,0,1,1
344900,145.2,5443,0,0,0,99,73,0,1,1
345000,146.0,5471,0,0,0,99,73,0,1,1
345100,144.1,5417,0,0,0,99,73,0,1,1
345200,145.8,5467,0,0,0,99,73,0,1,1
345300,146.1,5476,0,0,0,99,73,0,1,1
345400,146.4,5487,0,0,0,99,73,0,1,1
345500,144.9,5436,0,0,0,99,73,0,1,1
345600,145.5,5452,0,0,0,99,73,0,1,1
345700,144.7,5431,0,0,0,99,73,0,1,1
345800,145.1,5444,0,0,0,99,73,0,1,1
345900,144.3,5416,0,0,0,99,73,0,1,1
346000,145.2,5444,0,0,0,99,73,0,1,1
346100,146.0,5471,0,0,0,99,73,0,1,1
346200,148.9,5561,0,0,0,99,73,0,1,1
346300,148.0,5540,0,0,0,99,73,0,1,1
346400,147.7,5529,0,0,0,99,73,0,1,1
346500,148.0,5531,0,0,0,99,73,0,1,1
346600,147.8,5526,0,0,0,99,73,0,1,1
346700,149.8,5594,0,0,0,99,73,0,1,1
346800,150.8,5632,0,0,0,99,73,0,1,1
346900,152.1,5665,0,0,0,99,73,0,1,1
347000,152.0,5658,0,0,0,99,73,0,1,1
347100,151.0,5636,0,0,0,99,73,0,1,1
347200,149.7,5588,0,0,0,99,73,0,1,1
347300,150.2,5606,0,0,0,99,73,0,1,1
347400,150.1,5605,0,0,0,99,73,0,1,1
347500,153.0,5693,0,0,0,99,73,0,1,1
347600,153.3,5703,0,0,0,99,73,0,1,1
347700,154.8,5749,0,0,0,99,73,0,1,1
347800,155.2,5767,0,0,0,99,73,0,1,1
347900,152.6,5683,0,0,0,99,73,0,1,1
348000,154.6,5745,0,0,0,99,73,0,1,1
348100,152.0,5661,0,0,0,99,73,0,1,1
348200,155.4,5771,0,0,0,99,73,0,1,1
348300,153.2,5698,0,0,0,99,73,0,1,1
348400,155.8,5787,0,0,0,99,73,0,1,1
348500,157.5,5840,0,0,0,99,73,0,1,1
348600,154.9,5755,0,0,0,99,73,0,1,1
348700,153.7,5714,0,0,0,99,73,0,1,1
348800,153.7,5713,0,0,0,99,73,0,1,1
348900,156.9,5818,0,0,0,99,73,0,1,1
349000,157.5,5845,0,0,0,99,73,0,1,1
349100,156.2,5800,0,0,0,99,73,0,1,1
349200,158.0,5856,0,0,0,99,73,0,1,1
349300,158.9,5885,0,0,0,99,73,0,1,1
349400,159.2,5894,0,0,0,99,73,0,1,1
349500,159.9,5922,0,0,0,99,73,0,1,1
349600,158.6,5877,0,0,0,99,73,0,1,1
349700,157.2,5834,0,0,0,99,73,0,1,1
349800,157.0,5820,0,0,0,99,73,0,1,1
349900,157.3,5836,0,0,0,99,73,0,1,1
350000,158.2,5862,0,0,0,99,73,0,1,1
350100,157.5,5841,0,0,0,99,73,0,1,1
350200,159.2,5890,0,0,0,99,73,0,1,1
350300,157.4,5835,0,0,0,99,73,0,1,1
350400,160.0,5915,0,0,0,99,73,0,1,1
350500,159.9,5912,0,0,0,99,73,0,1,1
350600,159.8,5912,0,0,0,99,73,0,1,1
350700,156.2,5802,0,0,0,99,73,0,1,1
350800,157.0,5824,0,0,0,99,73,0,1,1
350900,156.1,5793,0,0,0,99,73,0,1,1
351000,155.9,5787,0,0,0,99,73,0,1,1
351100,157.8,5853,0,0,0,99,73,0,1,1
351200,156.1,5790,0,0,0,99,73,0,1,1
351300,158.0,5858,0,0,0,99,73,0,1,1
351400,154.3,5736,0,0,0,99,73,0,1,1
351500,152.9,5696,0,0,0,99,73,0,1,1
351600,153.0,5695,0,0,0,99,73,0,1,1
351700,156.1,5794,0,0,0,99,73,0,1,1
351800,156.2,5802,0,0,0,99,73,0,1,1
351900,152.8,5691,0,0,0,99,73,0,1,1
352000,151.5,5652,0,0,0,99,73,0,1,1
352100,154.8,5749,0,0,0,99,73,0,1,1
352200,154.8,5755,0,0,0,99,73,0,1,1
352300,153.7,5718,0,0,0,99,73,0,1,1
352400,152.8,5693,0,0,0,99,73,0,1,1
352500,152.3,5670,0,0,0,99,73,0,1,1
352600,150.2,5606,0,0,0,99,73,0,1,1
352700,152.4,5675,0,0,0,99,73,0,1,1
352800,150.8,5629,0,0,0,99,73,0,1,1
352900,148.8,5555,0,0,0,99,73,0,1,1
353000,151.5,5651,0,0,0,99,73,0,1,1
353100,149.4,5577,0,0,0,99,73,0,1,1
353200,151.1,5632,0,0,0,99,73,0,1,1
353300,151.0,5629,0,0,0,99,73,0,1,1
353400,149.1,5569,0,0,0,99,73,0,1,1
353500,146.8,5503,0,0,0,99,73,0,1,1
353600,146.9,5500,0,0,0,99,73,0,1,1
353700,149.0,5568,0,0,0,99,73,0,1,1
353800,149.8,5593,0,0,0,99,73,0,1,1
353900,148.8,5566,0,0,0,99,73,0,1,1
354000,148.2,5541,0,0,0,99,73,0,1,1
354100,147.7,5529,0,0,0,99,73,0,1,1
354200,147.7,5524,0,0,0,99,73,0,1,1
354300,147.6,5518,0,0,0,99,73,0,1,1
354400,146.3,5481,0,0,0,99,73,0,1,1
354500,144.8,5431,0,0,0,99,73,0,1,1
354600,146.7,5499,0,0,0,99,73,0,1,1
354700,146.8,5497,0,0,0,99,73,0,1,1
354800,143.7,5395,0,0,0,99,73,0,1,1
354900,145.5,5461,0,0,0,99,73,0,1,1
355000,145.3,5449,0,0,0,99,73,0,1,1
355100,145.1,5441,0,0,0,99,73,0,1,1
355200,142.9,5369,0,0,0,99,73,0,1,1
355300,143.4,5389,0,0,0,99,73,0,1,1
355400,141.1,5312,0,0,0,99,73,0,1,1
355500,142.7,5365,0,0,0,99,73,0,1,1
355600,140.5,5301,0,0,0,99,73,0,1,1
355700,141.8,5334,0,0,0,99,73,0,1,1
355800,139.9,5277,0,0,0,99,73,0,1,1
355900,140.5,5301,0,0,0,99,73,0,1,1
356000,140.2,5290,0,0,0,99,73,0,1,1
356100,139.7,5267,0,0,0,99,73,0,1,1
356200,139.2,5249,0,0,0,99,73,0,1,1
356300,141.3,5322,0,0,0,99,73,0,1,1
356400,140.4,5292,0,0,0,99,73,0,1,1
356500,140.2,5287,0,0,0,99,73,0,1,1
356600,137.6,5207,0,0,0,99,73,0,1,1
356700,139.6,5268,0,0,0,99,73,0,1,1
356800,137.2,5194,0,0,0,99,73,0,1,1
356900,139.0,5249,0,0,0,99,73,0,1,1
357000,139.8,5271,0,0,0,99,73,0,1,1
357100,136.7,5170,0,0,0,99,73,0,1,1
357200,138.6,5229,0,0,0,99,73,0,1,1
357300,136.1,5155,0,0,0,99,73,0,1,1
357400,135.2,5122,0,0,0,99,73,0,1,1
357500,135.3,5131,0,0,0,99,73,0,1,1
357600,137.3,5195,0,0,0,99,73,0,1,1
357700,136.7,5179,0,0,0,99,73,0,1,1
357800,133.7,5081,0,0,0,99,73,0,1,1
357900,136.2,5152,0,0,0,99,73,0,1,1
358000,136.0,5154,0,0,0,99,73,0,1,1
358100,133.9,5089,0,0,0,99,73,0,1,1
358200,134.3,5093,0,0,0,99,73,0,1,1
358300,132.5,5036,0,0,0,99,73,0,1,1
358400,133.9,5087,0,0,0,99,73,0,1,1
358500,132.2,5027,0,0,0,99,73,0,1,1
358600,134.1,5093,0,0,0,99,73,0,1,1
358700,134.4,5104,0,0,0,99,73,0,1,1
358800,131.6,5017,0,0,0,99,73,0,1,1
358900,129.8,4954,0,0,0,99,73,0,1,1
359000,130.3,4965,0,0,0,99,73,0,1,1
359100,131.8,5014,0,0,0,99,73,0,1,1
359200,131.4,5010,0,0,0,99,73,0,1,1
359300,131.8,5019,0,0,0,99,73,0,1,1
359400,130.9,4986,0,0,0,99,73,0,1,1
359500,128.5,4909,0,0,0,99,73,0,1,1
359600,128.4,4904,0,0,0,99,73,0,1,1
359700,130.4,4970,0,0,0,99,73,0,1,1
359800,130.4,4968,0,0,0,99,73,0,1,1
359900,129.8,4950,0,0,0,99,73,0,1,1
360000,127.5,4873,0,0,0,99,73,0,1,1
