Time(ms),Speed(kmh),RPM,LeftSignal,RightSignal,HighBeam,FuelLevel(%),EngineTemp(C),CheckEngine,BrakeWarn,DoorAjar
282900,59.5,2623,0,0,1,100,72,0,1,1
283000,31.5,1702,0,0,1,100,72,0,1,1
283100,60.9,2580,0,0,1,100,72,0,1,1
283200,62.8,2645,0,0,1,100,72,0,1,1
283300,74.8,3071,0,0,1,100,72,0,1,1
283400,73.1,2977,0,0,1,100,72,0,1,1
283500,35.2,1897,0,0,1,100,72,0,1,1
283600,54.9,2424,0,0,1,100,72,0,1,1
283700,43.2,2115,0,0,1,100,72,0,1,1
283800,48.9,2226,0,0,1,100,72,0,1,1
283900,39.2,1954,0,0,1,100,72,0,1,1
284000,33.5,1832,0,0,1,100,72,0,1,1
284100,33.6,1817,0,0,1,100,72,0,1,1
284200,69.0,2916,0,0,1,100,72,0,1,1
284300,42.6,2052,0,0,1,100,72,0,1,1
284400,87.1,3420,0,0,1,100,72,0,1,1
284500,63.4,2739,0,0,1,100,72,0,1,1
284600,47.8,2210,0,0,1,100,72,0,1,1
284700,74.7,3029,0,0,1,100,72,0,1,1
284800,86.0,3376,0,0,1,100,72,0,1,1
284900,69.9,2903,0,0,1,100,72,0,1,1
285000,81.7,3273,0,0,1,100,72,0,1,1
285100,57.4,2569,0,0,1,100,72,0,1,1
285200,61.9,2699,0,0,1,100,72,0,1,1
285300,52.1,2319,0,0,1,100,72,0,1,1
285400,82.9,3319,0,0,1,100,72,0,1,1
285500,49.1,2293,0,0,1,100,72,0,1,1
285600,88.6,3451,0,0,1,100,72,0,1,1
285700,90.8,3524,0,0,1,100,72,0,1,1
285800,80.8,3192,0,0,1,100,72,0,1,1
285900,91.1,3572,0,0,1,100,72,0,1,1
286000,88.7,3425,0,0,1,100,72,0,1,1
286100,45.7,2194,0,0,1,100,72,0,1,1
286200,90.8,3572,0,0,1,100,72,0,1,1
286300,65.2,2797,0,0,1,100,72,0,1,1
286400,77.8,3180,0,0,1,100,72,0,1,1
286500,44.6,2165,0,0,1,100,72,0,1,1
286600,47.4,2201,0,0,1,100,72,0,1,1
286700,47.8,2196,0,0,1,100,72,0,1,1
286800,89.5,3476,0,0,1,100,72,0,1,1
286900,58.4,2593,0,0,1,100,72,0,1,1
287000,51.8,2318,0,0,1,100,72,0,1,1
287100,63.4,2694,0,0,1,100,72,0,1,1
287200,39.0,1928,0,0,1,100,72,0,1,1
287300,58.7,2584,0,0,1,100,72,0,1,1
287400,37.9,1958,0,0,1,100,72,0,1,1
287500,77.6,3157,0,0,1,100,72,0,1,1
287600,58.8,2582,0,0,1,100,72,0,1,1
287700,76.8,3061,0,0,1,100,72,0,1,1
287800,83.3,3316,0,0,1,100,72,0,1,1
287900,41.9,2086,0,0,1,100,72,0,1,1
288000,78.6,3120,0,0,1,100,72,0,1,1
288100,64.8,2709,0,0,1,100,72,0,1,1
288200,89.1,3485,0,0,1,100,72,0,1,1
288300,83.6,3261,0,0,1,100,72,0,1,1
288400,70.0,2881,0,0,1,100,72,0,1,1
288500,42.0,2065,0,0,1,100,72,0,1,1
288600,37.3,1889,0,0,1,100,72,0,1,1
288700,67.4,2798,0,0,1,100,72,0,1,1
288800,95.6,3711,0,0,1,100,72,0,1,1
288900,55.3,2474,0,0,1,100,72,0,1,1
289000,38.8,1965,0,0,1,100,72,0,1,1
289100,73.8,2964,0,0,1,100,72,0,1,1
289200,78.6,3137,0,0,1,100,72,0,1,1
289300,78.9,3177,0,0,1,100,72,0,1,1
289400,77.5,3083,0,0,1,100,72,0,1,1
289500,96.5,3675,0,0,1,100,72,0,1,1
289600,43.8,2135,0,0,1,100,72,0,1,1
289700,56.8,2515,0,0,1,100,72,0,1,1
289800,63.6,2674,0,0,1,100,72,0,1,1
289900,50.1,2342,0,0,1,100,72,0,1,1
290000,41.0,2005,0,0,1,100,72,0,1,1
290100,87.4,3438,0,0,1,100,72,0,1,1
290200,98.5,3714,0,0,1,100,72,0,1,1
290300,45.1,2178,0,0,1,100,72,0,1,1
290400,48.6,2296,0,0,1,100,72,0,1,1
290500,55.3,2492,0,0,1,100,72,0,1,1
290600,49.8,2253,0,0,1,100,72,0,1,1
290700,81.4,3216,0,0,1,100,72,0,1,1
290800,86.2,3378,0,0,1,100,72,0,1,1
290900,99.9,3755,0,0,1,100,72,0,1,1
291000,45.7,2195,0,0,1,100,72,0,1,1
291100,57.7,2558,0,0,1,100,72,0,1,1
291200,80.5,3198,0,0,1,100,72,0,1,1
291300,93.4,3625,0,0,1,100,72,0,1,1
291400,51.9,2385,0,0,1,100,72,0,1,1
291500,45.9,2216,0,0,1,100,72,0,1,1
291600,90.7,3528,0,0,1,100,72,0,1,1
291700,84.7,3366,0,0,1,100,72,0,1,1
291800,38.7,2001,0,0,1,100,72,0,1,1
291900,35.2,1836,0,0,1,100,72,0,1,1
292000,85.8,3388,0,0,1,100,72,0,1,1
292100,71.0,2934,0,0,1,100,72,0,1,1
292200,68.5,2865,0,0,1,100,72,0,1,1
292300,85.8,3396,0,0,1,100,72,0,1,1
292400,95.3,3654,0,0,1,100,72,0,1,1
292500,35.7,1892,0,0,1,100,72,0,1,1
292600,86.5,3391,0,0,1,100,72,0,1,1
292700,55.0,2473,0,0,1,100,72,0,1,1
292800,68.5,2822,0,0,1,100,72,0,1,1
292900,61.7,2617,0,0,1,100,72,0,1,1
293000,93.8,3584,0,0,1,100,72,0,1,1
293100,45.7,2219,0,0,1,100,72,0,1,1
293200,42.0,2105,0,0,1,100,72,0,1,1
293300,44.9,2196,0,0,1,100,72,0,1,1
293400,97.3,3706,0,0,1,100,72,0,1,1
293500,82.7,3287,0,0,1,100,72,0,1,1
293600,40.7,1985,0,0,1,100,72,0,1,1
293700,85.1,3316,0,0,1,100,72,0,1,1
293800,100.7,3800,0,0,1,100,72,0,1,1
293900,99.5,3781,0,0,1,100,72,0,1,1
294000,37.5,1971,0,0,1,100,72,0,1,1
294100,84.7,3352,0,0,1,100,72,0,1,1
294200,72.4,2963,0,0,1,100,72,0,1,1
294300,77.1,3073,0,0,1,100,72,0,1,1
294400,90.7,3513,0,0,1,100,72,0,1,1
294500,58.1,2519,0,0,1,100,72,0,1,1
294600,52.8,2401,0,0,1,100,72,0,1,1
294700,82.6,3270,0,0,1,100,72,0,1,1
294800,92.5,3526,0,0,1,100,72,0,1,1
294900,76.3,3044,0,0,1,100,72,0,1,1
295000,107.6,4064,0,0,1,100,72,0,1,1
295100,62.4,2627,0,0,1,100,72,0,1,1
295200,73.6,3018,0,0,1,100,72,0,1,1
295300,92.5,3545,0,0,1,100,72,0,1,1
295400,69.1,2918,0,0,1,100,72,0,1,1
295500,104.2,3957,0,0,1,100,72,0,1,1
295600,45.7,2166,0,0,1,100,72,0,1,1
295700,89.4,3531,0,0,1,100,72,0,1,1
295800,43.5,2069,0,0,1,100,72,0,1,1
295900,71.9,2947,0,0,1,100,72,0,1,1
296000,84.9,3345,0,0,1,100,72,0,1,1
296100,45.0,2146,0,0,1,100,72,0,1,1
296200,71.0,2948,0,0,1,100,72,0,1,1
296300,107.8,4019,0,0,1,100,72,0,1,1
296400,92.7,3582,0,0,1,100,72,0,1,1
296500,85.1,3376,0,0,1,100,72,0,1,1
296600,38.3,1900,0,0,1,100,72,0,1,1
296700,92.7,3599,0,0,1,100,72,0,1,1
296800,100.6,3806,0,0,1,100,72,0,1,1
296900,102.1,3871,0,0,1,100,72,0,1,1
297000,76.2,3045,0,0,1,100,72,0,1,1
297100,90.4,3482,0,0,1,100,72,0,1,1
297200,64.4,2716,0,0,1,100,72,0,1,1
297300,61.2,2653,0,0,1,100,72,0,1,1
297400,95.7,3649,0,0,1,100,72,0,1,1
297500,48.7,2277,0,0,1,100,72,0,1,1
297600,110.7,4082,0,0,1,100,72,0,1,1
297700,55.2,2417,0,0,1,100,72,0,1,1
297800,98.1,3773,0,0,1,100,72,0,1,1
297900,102.0,3813,0,0,1,100,72,0,1,1
298000,39.5,2018,0,0,1,100,72,0,1,1
298100,110.6,4086,0,0,1,100,72,0,1,1
298200,83.8,3298,0,0,1,100,72,0,1,1
298300,80.0,3248,0,0,1,100,72,0,1,1
298400,79.3,3134,0,0,1,100,72,0,1,1
298500,62.3,2672,0,0,1,100,72,0,1,1
298600,94.5,3595,0,0,1,100,72,0,1,1
298700,97.9,3754,0,0,1,100,72,0,1,1
298800,65.9,2766,0,0,1,100,72,0,1,1
298900,95.5,3634,0,0,1,100,72,0,1,1
299000,79.6,3180,0,0,1,100,72,0,1,1
299100,57.0,2531,0,0,1,100,72,0,1,1
299200,92.0,3541,0,0,1,100,72,0,1,1
299300,107.2,4001,0,0,1,100,72,0,1,1
299400,50.1,2284,0,0,1,100,72,0,1,1
299500,92.4,3590,0,0,1,100,72,0,1,1
299600,79.8,3146,0,0,1,100,72,0,1,1
299700,63.5,2711,0,0,1,100,72,0,1,1
299800,101.3,3830,0,0,1,100,72,0,1,1
299900,61.9,2628,0,0,1,100,72,0,1,1
300000,117.3,4325,0,0,0,99,73,0,1,1
300100,70.7,2943,0,0,0,99,73,0,1,1
300200,61.7,2633,0,0,0,99,73,0,1,1
300300,102.3,3900,0,0,0,99,73,0,1,1
300400,92.7,3544,0,0,0,99,73,0,1,1
300500,87.2,3404,0,0,0,99,73,0,1,1
300600,50.4,2277,0,0,0,99,73,0,1,1
300700,111.9,4176,0,0,0,99,73,0,1,1
300800,107.7,4059,0,0,0,99,73,0,1,1
300900,79.2,3225,0,0,0,99,73,0,1,1
301000,61.6,2667,0,0,0,99,73,0,1,1
301100,91.1,3510,0,0,0,99,73,0,1,1
301200,41.2,2017,0,0,0,99,73,0,1,1
301300,86.3,3406,0,0,0,99,73,0,1,1
301400,91.4,3552,0,0,0,99,73,0,1,1
301500,96.7,3676,0,0,0,99,73,0,1,1
301600,84.8,3317,0,0,0,99,73,0,1,1
301700,102.9,3899,0,0,0,99,73,0,1,1
301800,54.6,2394,0,0,0,99,73,0,1,1
301900,87.1,3444,0,0,0,99,73,0,1,1
302000,53.5,2416,0,0,0,99,73,0,1,1
302100,79.1,3209,0,0,0,99,73,0,1,1
302200,65.7,2737,0,0,0,99,73,0,1,1
302300,101.0,3807,0,0,0,99,73,0,1,1
302400,105.8,4006,0,0,0,99,73,0,1,1
302500,88.8,3479,0,0,0,99,73,0,1,1
302600,69.2,2913,0,0,0,99,73,0,1,1
302700,54.8,2405,0,0,0,99,73,0,1,1
302800,102.7,3869,0,0,0,99,73,0,1,1
302900,78.8,3167,0,0,0,99,73,0,1,1
303000,101.5,3893,0,0,0,99,73,0,1,1
303100,62.0,2693,0,0,0,99,73,0,1,1
303200,89.2,3429,0,0,0,99,73,0,1,1
303300,54.3,2382,0,0,0,99,73,0,1,1
303400,74.7,3088,0,0,0,99,73,0,1,1
303500,81.2,3285,0,0,0,99,73,0,1,1
303600,104.2,3958,0,0,0,99,73,0,1,1
303700,43.4,2124,0,0,0,99,73,0,1,1
303800,110.4,4152,0,0,0,99,73,0,1,1
303900,49.9,2248,0,0,0,99,73,0,1,1
304000,48.5,2279,0,0,0,99,73,0,1,1
304100,53.8,2412,0,0,0,99,73,0,1,1
304200,96.9,3706,0,0,0,99,73,0,1,1
304300,104.4,3931,0,0,0,99,73,0,1,1
304400,88.7,3496,0,0,0,99,73,0,1,1
304500,92.6,3566,0,0,0,99,73,0,1,1
304600,69.7,2919,0,0,0,99,73,0,1,1
304700,53.8,2392,0,0,0,99,73,0,1,1
304800,101.7,3813,0,0,0,99,73,0,1,1
304900,90.1,3536,0,0,0,99,73,0,1,1
305000,90.4,3541,0,0,0,99,73,0,1,1
305100,101.1,3830,0,0,0,99,73,0,1,1
305200,70.9,2964,0,0,0,99,73,0,1,1
305300,52.9,2370,0,0,0,99,73,0,1,1
305400,88.9,3442,0,0,0,99,73,0,1,1
305500,96.4,3685,0,0,0,99,73,0,1,1
305600,54.5,2472,0,0,0,99,73,0,1,1
305700,40.0,2007,0,0,0,99,73,0,1,1
305800,99.9,3774,0,0,0,99,73,0,1,1
305900,97.1,3690,0,0,0,99,73,0,1,1
306000,79.2,3144,0,0,0,99,73,0,1,1
306100,39.0,1920,0,0,0,99,73,0,1,1
306200,60.6,2583,0,0,0,99,73,0,1,1
306300,52.7,2421,0,0,0,99,73,0,1,1
306400,71.7,2955,0,0,0,99,73,0,1,1
306500,60.5,2621,0,0,0,99,73,0,1,1
306600,69.4,2859,0,0,0,99,73,0,1,1
306700,41.7,2021,0,0,0,99,73,0,1,1
306800,81.3,3260,0,0,0,99,73,0,1,1
306900,45.1,2147,0,0,0,99,73,0,1,1
307000,39.5,1992,0,0,0,99,73,0,1,1
307100,91.2,3552,0,0,0,99,73,0,1,1
307200,39.8,1952,0,0,0,99,73,0,1,1
307300,91.7,3526,0,0,0,99,73,0,1,1
307400,69.9,2896,0,0,0,99,73,0,1,1
307500,96.0,3668,0,0,0,99,73,0,1,1
307600,83.6,3282,0,0,0,99,73,0,1,1
307700,103.1,3906,0,0,0,99,73,0,1,1
307800,77.7,3162,0,0,0,99,73,0,1,1
307900,80.2,3167,0,0,0,99,73,0,1,1
308000,84.2,3332,0,0,0,99,73,0,1,1
308100,77.4,3116,0,0,0,99,73,0,1,1
308200,53.1,2441,0,0,0,99,73,0,1,1
308300,40.3,2017,0,0,0,99,73,0,1,1
308400,90.5,3481,0,0,0,99,73,0,1,1
308500,101.6,3848,0,0,0,99,73,0,1,1
308600,87.8,3446,0,0,0,99,73,0,1,1
308700,85.1,3359,0,0,0,99,73,0,1,1
308800,71.2,2903,0,0,0,99,73,0,1,1
308900,65.1,2731,0,0,0,99,73,0,1,1
309000,74.8,3059,0,0,0,99,73,0,1,1
309100,80.0,3151,0,0,0,99,73,0,1,1
309200,48.0,2211,0,0,0,99,73,0,1,1
309300,51.1,2339,0,0,0,99,73,0,1,1
309400,51.7,2362,0,0,0,99,73,0,1,1
309500,77.7,3161,0,0,0,99,73,0,1,1
309600,49.6,2283,0,0,0,99,73,0,1,1
309700,92.3,3611,0,0,0,99,73,0,1,1
309800,91.7,3511,0,0,0,99,73,0,1,1
309900,54.1,2451,0,0,0,99,73,0,1,1
310000,57.8,2578,0,0,0,99,73,0,1,1
310100,67.1,2839,0,0,0,99,73,0,1,1
310200,56.0,2503,0,0,0,99,73,0,1,1
310300,42.5,2094,0,0,0,99,73,0,1,1
310400,78.6,3163,0,0,0,99,73,0,1,1
310500,66.0,2774,0,0,0,99,73,0,1,1
310600,42.2,2027,0,0,0,99,73,0,1,1
310700,69.5,2923,0,0,0,99,73,0,1,1
310800,74.6,3041,0,0,0,99,73,0,1,1
310900,43.2,2090,0,0,0,99,73,0,1,1
311000,81.2,3241,0,0,0,99,73,0,1,1
311100,55.8,2445,0,0,0,99,73,0,1,1
311200,44.4,2084,0,0,0,99,73,0,1,1
311300,63.0,2686,0,0,0,99,73,0,1,1
311400,59.4,2596,0,0,0,99,73,0,1,1
311500,64.3,2680,0,0,0,99,73,0,1,1
311600,90.7,3518,0,0,0,99,73,0,1,1
311700,78.5,3127,0,0,0,99,73,0,1,1
311800,72.3,2943,0,0,0,99,73,0,1,1
311900,50.3,2359,0,0,0,99,73,0,1,1
312000,83.9,3268,0,0,0,99,73,0,1,1
312100,39.4,2005,0,0,0,99,73,0,1,1
312200,38.9,1917,0,0,0,99,73,0,1,1
312300,52.6,2329,0,0,0,99,73,0,1,1
312400,80.7,3235,0,0,0,99,73,0,1,1
312500,35.4,1895,0,0,0,99,73,0,1,1
312600,32.4,1743,0,0,0,99,73,0,1,1
312700,77.8,3134,0,0,0,99,73,0,1,1
312800,68.1,2826,0,0,0,99,73,0,1,1
312900,89.0,3491,0,0,0,99,73,0,1,1
313000,39.1,2005,0,0,0,99,73,0,1,1
313100,41.9,2007,0,0,0,99,73,0,1,1
313200,35.4,1911,0,0,0,99,73,0,1,1
313300,91.5,3501,0,0,0,99,73,0,1,1
313400,36.2,1846,0,0,0,99,73,0,1,1
313500,65.6,2758,0,0,0,99,73,0,1,1
313600,41.4,2049,0,0,0,99,73,0,1,1
313700,45.7,2163,0,0,0,99,73,0,1,1
313800,59.6,2621,0,0,0,99,73,0,1,1
313900,34.4,1844,0,0,0,99,73,0,1,1
314000,74.0,3009,0,0,0,99,73,0,1,1
314100,65.8,2820,0,0,0,99,73,0,1,1
314200,50.4,2274,0,0,0,99,73,0,1,1
314300,86.9,3446,0,0,0,99,73,0,1,1
314400,56.6,2500,0,0,0,99,73,0,1,1
314500,45.8,2130,0,0,0,99,73,0,1,1
314600,71.0,2972,0,0,0,99,73,0,1,1
314700,54.1,2400,0,0,0,99,73,0,1,1
314800,62.7,2639,0,0,0,99,73,0,1,1
314900,37.7,1906,0,0,0,99,73,0,1,1
315000,50.5,2341,0,0,0,99,73,0,1,1
315100,56.2,2454,0,0,0,99,73,0,1,1
315200,38.4,1922,0,0,0,99,73,0,1,1
315300,31.8,1803,0,0,0,99,73,0,1,1
315400,86.7,3444,0,0,0,99,73,0,1,1
315500,86.0,3367,0,0,0,99,73,0,1,1
315600,44.2,2127,0,0,0,99,73,0,1,1
315700,85.9,3331,0,0,0,99,73,0,1,1
315800,84.4,3285,0,0,0,99,73,0,1,1
315900,35.9,1835,0,0,0,99,73,0,1,1
316000,57.5,2523,0,0,0,99,73,0,1,1
316100,75.7,3109,0,0,0,99,73,0,1,1
316200,56.7,2528,0,0,0,99,73,0,1,1
316300,36.8,1893,0,0,0,99,73,0,1,1
316400,35.1,1812,0,0,0,99,73,0,1,1
316500,34.4,1870,0,0,0,99,73,0,1,1
316600,83.0,3319,0,0,0,99,73,0,1,1
316700,83.1,3244,0,0,0,99,73,0,1,1
316800,71.9,2992,0,0,0,99,73,0,1,1
316900,37.1,1951,0,0,0,99,73,0,1,1
317000,52.3,2411,0,0,0,99,73,0,1,1
317100,69.7,2897,0,0,0,99,73,0,1,1
317200,70.9,2878,0,0,0,99,73,0,1,1
317300,65.4,2750,0,0,0,99,73,0,1,1
317400,36.0,1911,0,0,0,99,73,0,1,1
317500,53.2,2346,0,0,0,99,73,0,1,1
317600,79.6,3177,0,0,0,99,73,0,1,1
317700,54.6,2436,0,0,0,99,73,0,1,1
317800,67.0,2771,0,0,0,99,73,0,1,1
317900,74.9,3004,0,0,0,99,73,0,1,1
318000,45.5,2206,0,0,0,99,73,0,1,1
318100,67.6,2846,0,0,0,99,73,0,1,1
318200,49.5,2253,0,0,0,99,73,0,1,1
318300,73.0,2979,0,0,0,99,73,0,1,1
318400,34.5,1851,0,0,0,99,73,0,1,1
318500,29.5,1689,0,0,0,99,73,0,1,1
318600,62.8,2680,0,0,0,99,73,0,1,1
318700,40.5,1983,0,0,0,99,73,0,1,1
318800,30.7,1763,0,0,0,99,73,0,1,1
318900,64.1,2691,0,0,0,99,73,0,1,1
319000,80.8,3206,0,0,0,99,73,0,1,1
319100,38.8,1916,0,0,0,99,73,0,1,1
319200,75.2,3103,0,0,0,99,73,0,1,1
319300,71.4,2939,0,0,0,99,73,0,1,1
319400,47.1,2236,0,0,0,99,73,0,1,1
319500,43.9,2155,0,0,0,99,73,0,1,1
319600,51.1,2293,0,0,0,99,73,0,1,1
319700,54.4,2398,0,0,0,99,73,0,1,1
319800,46.6,2212,0,0,0,99,73,0,1,1
319900,29.9,1660,0,0,0,99,73,0,1,1
320000,48.5,2207,0,0,0,99,73,0,1,1
320100,39.8,1965,0,0,0,99,73,0,1,1
320200,37.1,1963,0,0,0,99,73,0,1,1
320300,63.5,2705,0,0,0,99,73,0,1,1
320400,71.2,2899,0,0,0,99,73,0,1,1
320500,27.2,1608,0,0,0,99,73,0,1,1
320600,60.3,2571,0,0,0,99,73,0,1,1
320700,30.7,1751,0,0,0,99,73,0,1,1
320800,70.9,2960,0,0,0,99,73,0,1,1
320900,56.6,2499,0,0,0,99,73,0,1,1
321000,38.9,1955,0,0,0,99,73,0,1,1
321100,64.3,2748,0,0,0,99,73,0,1,1
321200,53.3,2358,0,0,0,99,73,0,1,1
321300,58.7,2517,0,0,0,99,73,0,1,1
321400,50.6,2298,0,0,0,99,73,0,1,1
321500,50.7,2285,0,0,0,99,73,0,1,1
321600,61.0,2639,0,0,0,99,73,0,1,1
321700,38.1,1978,0,0,0,99,73,0,1,1
321800,42.7,2033,0,0,0,99,73,0,1,1
321900,76.1,3043,0,0,0,99,73,0,1,1
322000,42.0,2073,0,0,0,99,73,0,1,1
322100,69.7,2937,0,0,0,99,73,0,1,1
322200,33.0,1754,0,0,0,99,73,0,1,1
322300,62.4,2689,0,0,0,99,73,0,1,1
322400,52.6,2347,0,0,0,99,73,0,1,1
322500,27.6,1611,0,0,0,99,73,0,1,1
322600,26.9,1606,0,0,0,99,73,0,1,1
322700,51.5,2356,0,0,0,99,73,0,1,1
322800,31.7,1801,0,0,0,99,73,0,1,1
322900,68.1,2866,0,0,0,99,73,0,1,1
323000,26.2,1632,0,0,0,99,73,0,1,1
323100,36.0,1865,0,0,0,99,73,0,1,1
323200,66.4,2824,0,0,0,99,73,0,1,1
323300,67.2,2817,0,0,0,99,73,0,1,1
323400,41.2,2062,0,0,0,99,73,0,1,1
323500,36.5,1885,0,0,0,99,73,0,1,1
323600,55.8,2485,0,0,0,99,73,0,1,1
323700,59.7,2585,0,0,0,99,73,0,1,1
323800,42.6,2119,0,0,0,99,73,0,1,1
323900,66.7,2787,0,0,0,99,73,0,1,1
324000,38.7,1946,0,0,0,99,73,0,1,1
324100,56.3,2442,0,0,0,99,73,0,1,1
324200,56.5,2493,0,0,0,99,73,0,1,1
324300,63.8,2706,0,0,0,99,73,0,1,1
324400,62.5,2625,0,0,0,99,73,0,1,1
324500,47.9,2226,0,0,0,99,73,0,1,1
324600,38.7,1964,0,0,0,99,73,0,1,1
324700,61.2,2663,0,0,0,99,73,0,1,1
324800,69.3,2918,0,0,0,99,73,0,1,1
324900,48.1,2255,0,0,0,99,73,0,1,1
325000,58.0,2559,0,0,0,99,73,0,1,1
325100,39.8,1976,0,0,0,99,73,0,1,1
325200,45.8,2155,0,0,0,99,73,0,1,1
325300,31.1,1702,0,0,0,99,73,0,1,1
325400,45.8,2148,0,0,0,99,73,0,1,1
325500,26.3,1574,0,0,0,99,73,0,1,1
325600,39.7,1958,0,0,0,99,73,0,1,1
325700,41.6,2012,0,0,0,99,73,0,1,1
325800,24.1,1545,0,0,0,99,73,0,1,1
325900,24.3,1557,0,0,0,99,73,0,1,1
326000,66.0,2750,0,0,0,99,73,0,1,1
326100,28.4,1659,0,0,0,99,73,0,1,1
326200,39.0,1971,0,0,0,99,73,0,1,1
326300,40.7,2022,0,0,0,99,73,0,1,1
326400,27.8,1651,0,0,0,99,73,0,1,1
326500,40.9,2050,0,0,0,99,73,0,1,1
326600,46.1,2147,0,0,0,99,73,0,1,1
326700,61.0,2605,0,0,0,99,73,0,1,1
326800,45.8,2148,0,0,0,99,73,0,1,1
326900,40.3,2049,0,0,0,99,73,0,1,1
327000,38.0,1899,0,0,0,99,73,0,1,1
327100,28.7,1627,0,0,0,99,73,0,1,1
327200,37.0,1898,0,0,0,99,73,0,1,1
327300,57.8,2530,0,0,0,99,73,0,1,1
327400,31.2,1704,0,0,0,99,73,0,1,1
327500,27.5,1675,0,0,0,99,73,0,1,1
327600,30.9,1678,0,0,0,99,73,0,1,1
327700,40.9,2070,0,0,0,99,73,0,1,1
327800,25.2,1549,0,0,0,99,73,0,1,1
327900,57.8,2514,0,0,0,99,73,0,1,1
328000,57.6,2481,0,0,0,99,73,0,1,1
328100,35.2,1807,0,0,0,99,73,0,1,1
328200,42.5,2040,0,0,0,99,73,0,1,1
328300,37.1,1958,0,0,0,99,73,0,1,1
328400,42.8,2113,0,0,0,99,73,0,1,1
328500,27.4,1603,0,0,0,99,73,0,1,1
328600,23.6,1509,0,0,0,99,73,0,1,1
328700,57.8,2564,0,0,0,99,73,0,1,1
328800,30.2,1715,0,0,0,99,73,0,1,1
328900,24.2,1512,0,0,0,99,73,0,1,1
329000,43.5,2137,0,0,0,99,73,0,1,1
329100,23.7,1539,0,0,0,99,73,0,1,1
329200,46.5,2211,0,0,0,99,73,0,1,1
329300,46.8,2173,0,0,0,99,73,0,1,1
329400,28.7,1704,0,0,0,99,73,0,1,1
329500,22.8,1493,0,0,0,99,73,0,1,1
329600,54.4,2399,0,0,0,99,73,0,1,1
329700,44.8,2145,0,0,0,99,73,0,1,1
329800,58.3,2502,0,0,0,99,73,0,1,1
329900,59.5,2589,0,0,0,99,73,0,1,1
330000,54.5,2471,0,0,0,99,73,0,1,1
330100,33.9,1831,0,0,0,99,73,0,1,1
330200,56.0,2485,0,0,0,99,73,0,1,1
330300,24.5,1515,0,0,0,99,73,0,1,1
330400,34.0,1857,0,0,0,99,73,0,1,1
330500,44.1,2094,0,0,0,99,73,0,1,1
330600,42.7,2073,0,0,0,99,73,0,1,1
330700,54.4,2454,0,0,0,99,73,0,1,1
330800,52.3,2407,0,0,0,99,73,0,1,1
330900,24.8,1558,0,0,0,99,73,0,1,1
331000,46.3,2170,0,0,0,99,73,0,1,1
331100,38.9,2001,0,0,0,99,73,0,1,1
331200,44.2,2094,0,0,0,99,73,0,1,1
331300,55.3,2450,0,0,0,99,73,0,1,1
331400,42.6,2122,0,0,0,99,73,0,1,1
331500,55.8,2460,0,0,0,99,73,0,1,1
331600,27.8,1633,0,0,0,99,73,0,1,1
331700,25.1,1558,0,0,0,99,73,0,1,1
331800,28.4,1618,0,0,0,99,73,0,1,1
331900,55.3,2502,0,0,0,99,73,0,1,1
332000,39.3,1995,0,0,0,99,73,0,1,1
332100,19.5,1392,0,0,0,99,73,0,1,1
332200,33.9,1853,0,0,0,99,73,0,1,1
332300,22.1,1455,0,0,0,99,73,0,1,1
332400,22.8,1475,0,0,0,99,73,0,1,1
332500,45.4,2163,0,0,0,99,73,0,1,1
332600,44.6,2142,0,0,0,99,73,0,1,1
332700,29.7,1738,0,0,0,99,73,0,1,1
332800,23.0,1500,0,0,0,99,73,0,1,1
332900,54.0,2417,0,0,0,99,73,0,1,1
333000,36.4,1907,0,0,0,99,73,0,1,1
333100,32.6,1742,0,0,0,99,73,0,1,1
333200,53.1,2418,0,0,0,99,73,0,1,1
333300,29.0,1677,0,0,0,99,73,0,1,1
333400,42.5,2037,0,0,0,99,73,0,1,1
333500,52.9,2394,0,0,0,99,73,0,1,1
333600,19.4,1369,0,0,0,99,73,0,1,1
333700,46.3,2227,0,0,0,99,73,0,1,1
333800,29.3,1631,0,0,0,99,73,0,1,1
333900,48.8,2272,0,0,0,99,73,0,1,1
334000,46.6,2230,0,0,0,99,73,0,1,1
334100,18.4,1355,0,0,0,99,73,0,1,1
334200,49.4,2256,0,0,0,99,73,0,1,1
334300,26.9,1649,0,0,0,99,73,0,1,1
334400,29.9,1657,0,0,0,99,73,0,1,1
334500,39.7,1983,0,0,0,99,73,0,1,1
334600,28.7,1628,0,0,0,99,73,0,1,1
334700,33.3,1834,0,0,0,99,73,0,1,1
334800,36.4,1860,0,0,0,99,73,0,1,1
334900,28.2,1642,0,0,0,99,73,0,1,1
335000,43.4,2123,0,0,0,99,73,0,1,1
335100,28.5,1695,0,0,0,99,73,0,1,1
335200,34.5,1877,0,0,0,99,73,0,1,1
335300,48.1,2264,0,0,0,99,73,0,1,1
335400,33.0,1792,0,0,0,99,73,0,1,1
335500,45.6,2184,0,0,0,99,73,0,1,1
335600,21.9,1462,0,0,0,99,73,0,1,1
335700,39.5,1945,0,0,0,99,73,0,1,1
335800,47.6,2232,0,0,0,99,73,0,1,1
335900,26.6,1566,0,0,0,99,73,0,1,1
336000,28.2,1607,0,0,0,99,73,0,1,1
336100,35.2,1843,0,0,0,99,73,0,1,1
336200,43.0,2053,0,0,0,99,73,0,1,1
336300,25.4,1558,0,0,0,99,73,0,1,1
